date,year,profession,category,region,latitude,longitude,salary,demand,automation_level,verdict,trend
2026-04-13,2026,Финансовый аналитик,творческая,Смоленская область,54.8,32.0,179581,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Брянская область,53.2,34.4,182146,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Курская область,51.7,36.2,184712,1000,0.32,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Орловская область,52.9,36.1,187277,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Тамбовская область,52.7,41.5,189843,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Пензенская область,53.2,45.0,192408,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Ульяновская область,54.3,48.4,194974,1000,0.32,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Кировская область,58.6,49.7,197539,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Чувашская Республика,56.1,47.3,200105,1000,0.32,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Удмуртская Республика,56.9,53.2,202670,1000,0.338,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Саратовская область,51.5,46.0,205235,1000,0.301,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Белгородская область,50.6,36.6,210366,1000,0.338,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Свердловская область,56.8,60.6,282199,1000,0.451,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Красноярский край,56.0,92.9,287330,1000,0.414,трансформируется,growing
2026-04-13,2026,Финансовый аналитик,творческая,Республика Коми,61.7,50.8,295026,1000,0.301,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Смоленская область,54.8,32.0,112167,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Брянская область,53.2,34.4,113769,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Курская область,51.7,36.2,115372,1000,0.36,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Орловская область,52.9,36.1,116974,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Тамбовская область,52.7,41.5,118577,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Пензенская область,53.2,45.0,120179,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Ульяновская область,54.3,48.4,121781,1000,0.36,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Кировская область,58.6,49.7,123384,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Чувашская Республика,56.1,47.3,124986,1000,0.36,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Удмуртская Республика,56.9,53.2,126588,1000,0.381,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Саратовская область,51.5,46.0,128191,1000,0.338,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Волгоградская область,48.7,44.5,129793,1000,0.36,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Белгородская область,50.6,36.6,131396,1000,0.381,трансформируется,growing
2026-04-13,2026,Маркетолог,творческая,Воронежская область,51.7,39.2,132998,1000,0.381,трансформируется,growing
